Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm,Simulated_Area,Predicted_Area,Area_Abs_Error,Area_Pct_Error
452,Spurious,,,7.448765,Doublet,,,,,
453,Matched,6.79691,Singlet,6.80912,Singlet,0.012210000000000498,0.003556199371814728,0.0006873086094856262,0.0028688907623291016,80.67294497229236
453,Matched,7.30228,Singlet,7.2986225,Quartet,0.0036575000000000912,0.0035567977465689182,0.0011975426459684968,0.0023592551006004214,66.33087593682514
453,Spurious,,,3.8635450000000002,Doublet,,,,,
453,Spurious,,,3.94777,Singlet,,,,,
453,Spurious,,,5.07083,Singlet,,,,,
453,Spurious,,,6.87829,Triplet,,,,,
453,Spurious,,,7.4170283333333344,Multiplet,,,,,
453,Spurious,,,7.56351,Singlet,,,,,
453,Spurious,,,7.83451,Singlet,,,,,
454,Matched,0.9692435,Doublet,1.00831,Singlet,0.039066500000000004,0.0011791856959462166,0.0012646956602111459,8.55099642649293e-05,7.2516113924120615
454,Matched,1.20118,Singlet,1.21827,Singlet,0.01709000000000005,0.003933433443307877,0.0010440230835229158,0.0028894103597849607,73.45771579536554
454,Matched,1.4087,Singlet,1.4087,Singlet,0.0,0.0011760684428736567,0.0009797601960599422,0.0001963082468137145,16.691906666081984
454,Matched,3.98928,Singlet,3.94777,Singlet,0.04151000000000016,0.00039147987263277173,0.00043175648897886276,4.027661634609103e-05,10.28829811229467
454,Missed,1.91529,Doublet,,,,,,,
454,Missed,4.91946,Singlet,,,,,,,
454,Missed,5.0342,Singlet,,,,,,,
454,Spurious,,,0.9101066666666667,Multiplet,,,,,
454,Spurious,,,1.155768,Multiplet,,,,,
454,Spurious,,,1.2801166666666666,Triplet,,,,,
454,Spurious,,,1.36719,Singlet,,,,,
454,Spurious,,,2.15333,Singlet,,,,,
454,Spurious,,,3.80129,Singlet,,,,,
454,Spurious,,,3.8541866666666666,Triplet,,,,,
454,Spurious,,,4.34572,Singlet,,,,,
454,Spurious,,,7.3996337500000005,Multiplet,,,,,
454,Spurious,,,7.51957,Singlet,,,,,
454,Spurious,,,7.8223,Singlet,,,,,
454,Spurious,,,9.9439,Singlet,,,,,
455,Matched,1.1108449999999999,Doublet,1.14584,Triplet,0.03499500000000011,0.006308679934591055,0.0009608818218111992,0.005347798112779856,84.76889251358912
455,Missed,1.14991,Singlet,,,,,,,
455,Missed,2.286385,Doublet,,,,,,,
455,Missed,2.3632925,Quartet,,,,,,,
455,Missed,2.7758933333333338,Triplet,,,,,,,
455,Missed,5.423437142857142,Multiplet,,,,,,,
455,Missed,6.0775033333333335,Triplet,,,,,,,
455,Spurious,,,0.9214611428571429,Multiplet,,,,,
455,Spurious,,,1.2093166666666666,Triplet,,,,,
455,Spurious,,,1.268315,Doublet,,,,,
455,Spurious,,,1.36719,Singlet,,,,,
455,Spurious,,,3.83547,Singlet,,,,,
455,Spurious,,,3.88796,Doublet,,,,,
455,Spurious,,,3.94777,Singlet,,,,,
455,Spurious,,,3.97951,Singlet,,,,,
455,Spurious,,,5.07083,Singlet,,,,,
455,Spurious,,,7.409706666666666,Multiplet,,,,,
455,Spurious,,,7.9224049999999995,Doublet,,,,,
456,Matched,7.286415,Doublet,7.33402,Singlet,0.0476049999999999,0.001193581847473979,0.0010870042024180293,0.00010657764505594969,8.929228044268926
456,Missed,3.0520775,Multiplet,,,,,,,
456,Missed,3.18605,Doublet,,,,,,,
456,Missed,3.2714999999999996,Quartet,,,,,,,
456,Missed,3.364275,Doublet,,,,,,,
456,Missed,3.50197,Multiplet,,,,,,,
456,Missed,3.596616666666666,Multiplet,,,,,,,
456,Missed,3.6712825000000002,Quartet,,,,,,,
456,Missed,3.8843,Singlet,,,,,,,
456,Missed,3.931295,Quartet,,,,,,,
456,Missed,4.107685,Doublet,,,,,,,
456,Missed,4.414085,Doublet,,,,,,,
456,Missed,4.521996,Multiplet,,,,,,,
456,Missed,4.6313725,Quartet,,,,,,,
456,Missed,4.917015,Doublet,,,,,,,
456,Missed,7.042275,Doublet,,,,,,,
456,Missed,7.50492,Singlet,,,,,,,
456,Missed,7.9260649999999995,Doublet,,,,,,,
456,Spurious,,,0.893559,Singlet,,,,,
456,Spurious,,,0.939946,Singlet,,,,,
456,Spurious,,,1.15967,Singlet,,,,,
456,Spurious,,,1.25733,Singlet,,,,,
456,Spurious,,,1.43311,Singlet,,,,,
456,Spurious,,,2.160655,Doublet,,,,,
456,Spurious,,,2.35597,Singlet,,,,,
456,Spurious,,,2.39259,Singlet,,,,,
456,Spurious,,,3.75978,Singlet,,,,,
456,Spurious,,,3.80129,Singlet,,,,,
456,Spurious,,,3.8665975,Quartet,,,,,
456,Spurious,,,3.94777,Singlet,,,,,
456,Spurious,,,3.97951,Singlet,,,,,
456,Spurious,,,4.3249725,Quartet,,,,,
456,Spurious,,,5.07083,Singlet,,,,,
456,Spurious,,,7.424351999999999,Multiplet,,,,,
457,Matched,2.5431433333333335,Triplet,2.5879,Singlet,0.044756666666666334,0.004779466427862644,0.0004914054297842085,0.004288060998078436,89.7184039850247
457,Matched,2.9589999999999996,Triplet,2.92238,Singlet,0.03661999999999965,0.002395223593339324,0.0006416042451746762,0.0017536193481646478,73.21317947272816
457,Matched,4.311543333333334,Triplet,4.32863,Singlet,0.017086666666666694,0.0023954124189913273,0.0008678240119479597,0.0015275884070433676,63.77141551627308
457,Missed,1.77003,Triplet,,,,,,,
457,Missed,2.08009,Singlet,,,,,,,
457,Missed,2.393078,Multiplet,,,,,,,
457,Missed,3.9192933333333335,Triplet,,,,,,,
457,Missed,7.036865714285715,Multiplet,,,,,,,
457,Missed,7.135045,Doublet,,,,,,,
457,Missed,7.201575000000001,Quartet,,,,,,,
457,Spurious,,,0.673831,Singlet,,,,,
457,Spurious,,,0.9155319999999999,Triplet,,,,,
457,Spurious,,,0.971685,Singlet,,,,,
457,Spurious,,,1.21827,Singlet,,,,,
457,Spurious,,,1.25489,Singlet,,,,,
457,Spurious,,,1.29639,Singlet,,,,,
457,Spurious,,,1.41114,Singlet,,,,,
457,Spurious,,,2.160655,Doublet,,,,,
457,Spurious,,,2.3372499999999996,Triplet,,,,,
457,Spurious,,,2.49269,Singlet,,,,,
457,Spurious,,,3.80129,Singlet,,,,,
457,Spurious,,,3.83547,Singlet,,,,,
457,Spurious,,,7.33646,Singlet,,,,,
457,Spurious,,,7.402385,Doublet,,,,,
457,Spurious,,,7.44388,Singlet,,,,,
458,Missed,3.37648,Singlet,,,,,,,
458,Missed,3.6102475000000003,Quartet,,,,,,,
458,Missed,3.8311975,Quartet,,,,,,,
458,Missed,4.1467475,Quartet,,,,,,,
458,Missed,4.4128625,Quartet,,,,,,,
458,Missed,4.4905800000000005,Triplet,,,,,,,
458,Missed,7.28275,Doublet,,,,,,,
458,Missed,7.3975,Singlet,,,,,,,
458,Missed,7.5806,Singlet,,,,,,,
458,Missed,7.74784,Doublet,,,,,,,
458,Missed,8.183635,Doublet,,,,,,,
458,Missed,8.64262,Singlet,,,,,,,
458,Missed,9.95855,Singlet,,,,,,,
458,Spurious,,,0.918787,Triplet,,,,,
458,Spurious,,,1.167,Singlet,,,,,
458,Spurious,,,1.21094,Singlet,,,,,
458,Spurious,,,1.25733,Doublet,,,,,
458,Spurious,,,1.43311,Singlet,,,,,
458,Spurious,,,2.15333,Singlet,,,,,
458,Spurious,,,2.56837,Singlet,,,,,
458,Spurious,,,3.23976,Singlet,,,,,
458,Spurious,,,3.79885,Singlet,,,,,
458,Spurious,,,3.8769733333333334,Triplet,,,,,
458,Spurious,,,3.97951,Singlet,,,,,
458,Spurious,,,4.33352,Singlet,,,,,
458,Spurious,,,7.4182483333333336,Multiplet,,,,,
458,Spurious,,,7.5098,Singlet,,,,,
458,Spurious,,,8.07865,Singlet,,,,,
458,Spurious,,,8.24955,Singlet,,,,,
459,Missed,1.01563,Singlet,,,,,,,
459,Missed,1.330575,Doublet,,,,,,,
459,Missed,1.49659,Doublet,,,,,,,
459,Missed,1.8951524999999998,Quartet,,,,,,,
459,Missed,2.09962,Singlet,,,,,,,
459,Missed,2.1892557142857143,Multiplet,,,,,,,
459,Missed,2.2961549999999997,Doublet,,,,,,,
459,Missed,2.436536,Multiplet,,,,,,,
459,Missed,2.66115,Singlet,,,,,,,
459,Missed,3.3724133333333337,Triplet,,,,,,,
459,Missed,4.2859125,Quartet,,,,,,,
459,Missed,4.4391075,Quartet,,,,,,,
459,Missed,6.10599,Singlet,,,,,,,
459,Missed,6.268345,Doublet,,,,,,,
459,Missed,7.2394175,Quartet,,,,,,,
459,Spurious,,,0.673831,Singlet,,,,,
459,Spurious,,,0.91675275,Multiplet,,,,,
459,Spurious,,,1.022955,Doublet,,,,,
459,Spurious,,,1.15967,Singlet,,,,,
459,Spurious,,,1.21827,Singlet,,,,,
459,Spurious,,,1.2793,Triplet,,,,,
459,Spurious,,,1.36719,Singlet,,,,,
459,Spurious,,,1.4087,Singlet,,,,,
459,Spurious,,,1.49781,Doublet,,,,,
459,Spurious,,,3.80129,Singlet,,,,,
459,Spurious,,,3.83547,Singlet,,,,,
459,Spurious,,,3.90139,Singlet,,,,,
459,Spurious,,,3.97951,Singlet,,,,,
459,Spurious,,,7.393433333333333,Triplet,,,,,
460,Matched,7.5684,Singlet,7.54215,Quartet,0.02624999999999922,0.0035566610749810934,0.0017725699581205845,0.001784091116860509,50.16196593514306
460,Spurious,,,1.25977,Singlet,,,,,
460,Spurious,,,2.19728,Singlet,,,,,
460,Spurious,,,2.35597,Singlet,,,,,
460,Spurious,,,2.94679,Singlet,,,,,
460,Spurious,,,6.80912,Singlet,,,,,
460,Spurious,,,6.8750350000000005,Doublet,,,,,
460,Spurious,,,7.27543,Singlet,,,,,
460,Spurious,,,7.420556666666666,Multiplet,,,,,
460,Spurious,,,7.94682,Singlet,,,,,
460,Spurious,,,8.33256,Singlet,,,,,
461,Matched,0.8870486666666667,Triplet,0.9049524999999999,Multiplet,0.01790383333333323,0.0020242377649992704,0.004607819952070713,0.0025835821870714426,127.63234792590552
461,Matched,1.267705,Quartet,1.2423328571428571,Multiplet,0.025372142857142954,0.009000326506793499,0.006979093421250582,0.0020212330855429173,22.45733067591802
461,Missed,1.4062599999999998,Triplet,,,,,,,
461,Missed,1.78712,Triplet,,,,,,,
461,Missed,4.318056666666667,Triplet,,,,,,,
461,Missed,7.4683,Singlet,,,,,,,
461,Missed,7.64896,Singlet,,,,,,,
461,Spurious,,,0.8361855,Doublet,,,,,
461,Spurious,,,0.971685,Singlet,,,,,
461,Spurious,,,1.145025,Doublet,,,,,
461,Spurious,,,2.19484,Singlet,,,,,
461,Spurious,,,2.56837,Singlet,,,,,
461,Spurious,,,3.80129,Singlet,,,,,
461,Spurious,,,3.8989450000000003,Doublet,,,,,
461,Spurious,,,3.97951,Singlet,,,,,
461,Spurious,,,7.4176375,Quartet,,,,,
462,Missed,2.5958375,Quartet,,,,,,,
462,Missed,2.8442525,Quartet,,,,,,,
462,Missed,4.582545,Doublet,,,,,,,
462,Missed,4.7235325,Quartet,,,,,,,
462,Missed,5.795925,Doublet,,,,,,,
462,Missed,7.2293449999999995,Multiplet,,,,,,,
462,Missed,7.6172249999999995,Doublet,,,,,,,
462,Missed,8.37407,Singlet,,,,,,,
462,Spurious,,,2.94679,Singlet,,,,,
462,Spurious,,,3.80129,Singlet,,,,,
462,Spurious,,,3.83547,Singlet,,,,,
462,Spurious,,,3.87453,Singlet,,,,,
462,Spurious,,,3.94777,Singlet,,,,,
462,Spurious,,,7.21683,Singlet,,,,,
462,Spurious,,,7.290076666666667,Triplet,,,,,
462,Spurious,,,7.417435,Multiplet,,,,,
462,Spurious,,,8.07865,Singlet,,,,,
463,Matched,2.3861825,Multiplet,2.3700050000000004,Quartet,0.01617749999999951,0.014568432234227657,0.0019803380127996206,0.012588094221428037,86.4066497962153
463,Missed,1.77003,Triplet,,,,,,,
463,Missed,2.67254,Triplet,,,,,,,
463,Missed,3.622455,Quartet,,,,,,,
463,Missed,3.7939633333333336,Triplet,,,,,,,
463,Missed,3.9192933333333335,Triplet,,,,,,,
463,Missed,7.03098,Multiplet,,,,,,,
463,Missed,7.186838571428571,Multiplet,,,,,,,
463,Spurious,,,0.903325,Singlet,,,,,
463,Spurious,,,1.422125,Doublet,,,,,
463,Spurious,,,2.15333,Singlet,,,,,
463,Spurious,,,2.31446,Singlet,,,,,
463,Spurious,,,3.79885,Singlet,,,,,
463,Spurious,,,3.9106639999999997,Multiplet,,,,,
463,Spurious,,,5.07083,Singlet,,,,,
463,Spurious,,,7.11185,Singlet,,,,,
463,Spurious,,,7.28763,Singlet,,,,,
463,Spurious,,,7.33646,Singlet,,,,,
463,Spurious,,,7.414585,Quartet,,,,,
464,Matched,1.2679099999999999,Triplet,1.2784866666666668,Triplet,0.0105766666666669,0.012456361204385757,0.0031020385213196278,0.00935432268306613,75.09675200950795
464,Missed,1.92579,Multiplet,,,,,,,
464,Missed,2.4902466666666663,Triplet,,,,,,,
464,Missed,3.2715,Doublet,,,,,,,
464,Missed,3.5864433333333334,Triplet,,,,,,,
464,Missed,4.100604000000001,Multiplet,,,,,,,
464,Missed,7.367386666666667,Triplet,,,,,,,
464,Missed,7.46237,Multiplet,,,,,,,
464,Missed,7.89677,Quartet,,,,,,,
464,Missed,7.9675650000000005,Doublet,,,,,,,
464,Spurious,,,0.673831,Singlet,,,,,
464,Spurious,,,0.90820775,Quartet,,,,,
464,Spurious,,,0.971685,Singlet,,,,,
464,Spurious,,,1.00831,Singlet,,,,,
464,Spurious,,,1.15967,Singlet,,,,,
464,Spurious,,,1.208505,Doublet,,,,,
464,Spurious,,,1.3794,Singlet,,,,,
464,Spurious,,,1.43311,Singlet,,,,,
464,Spurious,,,2.15333,Singlet,,,,,
464,Spurious,,,2.92238,Singlet,,,,,
464,Spurious,,,3.83547,Singlet,,,,,
464,Spurious,,,3.90139,Singlet,,,,,
464,Spurious,,,3.94777,Singlet,,,,,
464,Spurious,,,3.97951,Singlet,,,,,
464,Spurious,,,7.42533,Multiplet,,,,,
465,Matched,0.742191,Singlet,0.729984,Doublet,0.012207000000000079,0.00653338897973299,0.0006472236709669232,0.005886165308766067,90.09359961614632
465,Matched,0.872807,Multiplet,0.8997566153846154,Multiplet,0.026949615384615377,0.015466911718249321,0.011379189789295197,0.0040877219289541245,26.428817875329596
465,Matched,1.1466566666666667,Triplet,1.15967,Singlet,0.013013333333333321,0.002087961882352829,0.0024982658214867115,0.0004103039391338825,19.650930536697814
465,Matched,1.3347229999999999,Multiplet,1.2860150000000001,Quartet,0.04870799999999975,0.008834507316350937,0.00426650932058692,0.004567997995764017,51.70631289545202
465,Missed,1.6912814545454549,Multiplet,,,,,,,
465,Missed,2.248546,Multiplet,,,,,,,
465,Missed,2.3891739999999997,Multiplet,,,,,,,
465,Missed,3.176285,Doublet,,,,,,,
465,Missed,3.536395,Quartet,,,,,,,
465,Missed,3.601095,Doublet,,,,,,,
465,Missed,3.780535,Doublet,,,,,,,
465,Missed,3.912375,Doublet,,,,,,,
465,Spurious,,,0.673831,Singlet,,,,,
465,Spurious,,,1.01075,Singlet,,,,,
465,Spurious,,,1.08155,Singlet,,,,,
465,Spurious,,,1.21827,Singlet,,,,,
465,Spurious,,,1.36719,Singlet,,,,,
465,Spurious,,,1.4087,Singlet,,,,,
465,Spurious,,,1.44044,Singlet,,,,,
465,Spurious,,,2.12403,Singlet,,,,,
465,Spurious,,,2.16798,Singlet,,,,,
465,Spurious,,,2.39259,Singlet,,,,,
465,Spurious,,,3.97951,Singlet,,,,,
465,Spurious,,,4.25783,Singlet,,,,,
465,Spurious,,,7.33646,Singlet,,,,,
465,Spurious,,,7.39262,Singlet,,,,,
465,Spurious,,,7.44144,Singlet,,,,,
466,Matched,1.32325,Singlet,1.33546,Singlet,0.012210000000000054,0.0035560685209929943,0.0005919310497120023,0.002964137471280992,83.3543407215699
466,Matched,3.83547,Singlet,3.8737166666666667,Multiplet,0.03824666666666676,0.0018014241941273212,0.001212185830809176,0.0005892383633181453,32.709584185616805
466,Matched,3.9764599999999994,Quartet,3.97951,Singlet,0.0030500000000004412,0.004210257902741432,0.0012211205903440714,0.002989137312397361,70.99653706370431
466,Missed,2.86867,Singlet,,,,,,,
466,Missed,3.573423333333333,Triplet,,,,,,,
466,Missed,3.87209,Singlet,,,,,,,
466,Missed,4.03566,Singlet,,,,,,,
466,Missed,7.03617,Singlet,,,,,,,
466,Missed,7.21927,Singlet,,,,,,,
466,Spurious,,,0.673831,Singlet,,,,,
466,Spurious,,,0.905156,Quartet,,,,,
466,Spurious,,,0.971685,Singlet,,,,,
466,Spurious,,,1.143805,Doublet,,,,,
466,Spurious,,,1.43311,Singlet,,,,,
466,Spurious,,,2.15333,Singlet,,,,,
466,Spurious,,,2.39259,Singlet,,,,,
466,Spurious,,,2.49025,Singlet,,,,,
466,Spurious,,,3.80129,Singlet,,,,,
466,Spurious,,,3.94777,Singlet,,,,,
466,Spurious,,,4.15774,Singlet,,,,,
466,Spurious,,,4.319683333333334,Triplet,,,,,
466,Spurious,,,4.58987,Singlet,,,,,
466,Spurious,,,7.425327999999999,Multiplet,,,,,
467,Matched,2.096365,Multiplet,2.12159,Doublet,0.02522499999999983,0.005644066724926233,0.0012575474102050066,0.004386519314721227,77.71912573869433
467,Missed,0.9692435,Doublet,,,,,,,
467,Missed,1.1877550000000001,Doublet,,,,,,,
467,Missed,1.4087,Singlet,,,,,,,
467,Missed,1.700445,Doublet,,,,,,,
467,Missed,1.8131599999999999,Triplet,,,,,,,
467,Missed,1.923348,Multiplet,,,,,,,
467,Missed,2.193372,Multiplet,,,,,,,
467,Missed,3.98928,Singlet,,,,,,,
467,Missed,4.27818,Triplet,,,,,,,
467,Missed,4.860865,Doublet,,,,,,,
467,Missed,5.036645,Doublet,,,,,,,
467,Missed,6.08401,Singlet,,,,,,,
467,Missed,6.342805,Doublet,,,,,,,
467,Missed,7.204625,Doublet,,,,,,,
467,Spurious,,,0.9011054545454545,Multiplet,,,,,
467,Spurious,,,1.024175,Doublet,,,,,
467,Spurious,,,1.08155,Singlet,,,,,
467,Spurious,,,1.15967,Singlet,,,,,
467,Spurious,,,1.2784866666666668,Triplet,,,,,
467,Spurious,,,1.3850966666666666,Triplet,,,,,
467,Spurious,,,2.39259,Singlet,,,,,
467,Spurious,,,3.80129,Singlet,,,,,
467,Spurious,,,3.83547,Singlet,,,,,
467,Spurious,,,3.90139,Singlet,,,,,
467,Spurious,,,7.33402,Singlet,,,,,
467,Spurious,,,7.40116,Doublet,,,,,
467,Spurious,,,7.44388,Singlet,,,,,
468,Missed,1.9759233333333335,Triplet,,,,,,,
468,Missed,2.1158966666666665,Triplet,,,,,,,
468,Missed,2.314465,Doublet,,,,,,,
468,Missed,2.382215,Quartet,,,,,,,
468,Missed,4.386008333333333,Multiplet,,,,,,,
468,Missed,4.637475,Doublet,,,,,,,
468,Missed,6.76761,Triplet,,,,,,,
468,Missed,6.890905,Doublet,,,,,,,
468,Missed,7.14847,Singlet,,,,,,,
468,Missed,7.686805,Doublet,,,,,,,
468,Missed,7.755165,Doublet,,,,,,,
468,Missed,8.22758,Singlet,,,,,,,
468,Missed,9.25542,Singlet,,,,,,,
468,Spurious,,,0.893559,Singlet,,,,,
468,Spurious,,,0.939946,Singlet,,,,,
468,Spurious,,,0.971685,Singlet,,,,,
468,Spurious,,,1.00831,Singlet,,,,,
468,Spurious,,,1.15967,Singlet,,,,,
468,Spurious,,,2.15333,Singlet,,,,,
468,Spurious,,,3.80129,Singlet,,,,,
468,Spurious,,,3.8541866666666666,Triplet,,,,,
468,Spurious,,,4.33352,Singlet,,,,,
468,Spurious,,,7.31937,Singlet,,,,,
468,Spurious,,,7.420515714285713,Multiplet,,,,,
469,Matched,1.34522,Singlet,1.33546,Singlet,0.009759999999999991,0.0035650869831442833,0.0006424285238608718,0.0029226584592834115,81.98000422154435
469,Matched,1.41114,Singlet,1.422125,Doublet,0.010985000000000023,0.0035649968776851892,0.0007456335006281734,0.002819363377057016,79.08459596990376
469,Missed,4.04543,Doublet,,,,,,,
469,Missed,4.61916,Singlet,,,,,,,
469,Missed,5.43216,Singlet,,,,,,,
469,Missed,6.05716,Singlet,,,,,,,
469,Missed,6.78958,Singlet,,,,,,,
469,Missed,7.346230000000001,Triplet,,,,,,,
469,Spurious,,,0.842289,Singlet,,,,,
469,Spurious,,,0.9041386666666668,Multiplet,,,,,
469,Spurious,,,0.971685,Singlet,,,,,
469,Spurious,,,1.15723,Singlet,,,,,
469,Spurious,,,1.284185,Doublet,,,,,
469,Spurious,,,2.15333,Singlet,,,,,
469,Spurious,,,2.34864,Singlet,,,,,
469,Spurious,,,3.75978,Singlet,,,,,
469,Spurious,,,3.80129,Singlet,,,,,
469,Spurious,,,3.83547,Singlet,,,,,
469,Spurious,,,3.94777,Singlet,,,,,
469,Spurious,,,4.33352,Singlet,,,,,
469,Spurious,,,7.28763,Singlet,,,,,
469,Spurious,,,7.38163,Doublet,,,,,
469,Spurious,,,7.430455,Doublet,,,,,
469,Spurious,,,7.56351,Singlet,,,,,
470,Matched,7.55863,Singlet,7.551305,Doublet,0.007324999999999804,0.004524457734078169,0.0009811029303818941,0.0035433548036962748,78.31556867042349
470,Matched,7.9285049999999995,Doublet,7.9224,Singlet,0.006104999999999805,0.004550504498183727,0.0009224662790074944,0.003628038219176233,79.72826355021328
470,Missed,3.0371249999999996,Quartet,,,,,,,
470,Missed,3.2647874999999997,Quartet,,,,,,,
470,Missed,3.4448400000000006,Triplet,,,,,,,
470,Missed,6.49906,Singlet,,,,,,,
470,Missed,7.7393,Singlet,,,,,,,
470,Spurious,,,0.898442,Singlet,,,,,
470,Spurious,,,0.939946,Singlet,,,,,
470,Spurious,,,0.971685,Singlet,,,,,
470,Spurious,,,1.21827,Singlet,,,,,
470,Spurious,,,3.80129,Singlet,,,,,
470,Spurious,,,3.83547,Singlet,,,,,
470,Spurious,,,3.87453,Singlet,,,,,
470,Spurious,,,3.94777,Singlet,,,,,
470,Spurious,,,5.07083,Singlet,,,,,
470,Spurious,,,7.33646,Singlet,,,,,
470,Spurious,,,7.4182483333333336,Multiplet,,,,,
470,Spurious,,,8.07865,Singlet,,,,,
471,Matched,0.9448289999999999,Quartet,0.9057663333333333,Multiplet,0.03906266666666658,0.010811042971909046,0.006195573601871729,0.004615469370037317,42.692174862591486
471,Matched,1.04004,Singlet,1.022955,Doublet,0.017085000000000017,0.00357743538916111,0.0008377161575481296,0.0027397192316129804,76.58333229200348
471,Matched,1.21338,Singlet,1.21827,Singlet,0.004890000000000061,0.0009837428806349635,0.0008814541506581008,0.00010228872997686267,10.397913112300209
471,Missed,1.33985,Multiplet,,,,,,,
471,Missed,1.5226316666666666,Multiplet,,,,,,,
471,Missed,1.8186350000000002,Multiplet,,,,,,,
471,Missed,2.0568950000000004,Quartet,,,,,,,
471,Missed,2.3193475,Quartet,,,,,,,
471,Missed,2.556165,Doublet,,,,,,,
471,Missed,3.3891760000000004,Multiplet,,,,,,,
471,Missed,3.624285,Quartet,,,,,,,
471,Missed,3.68166,Doublet,,,,,,,
471,Missed,3.88918,Doublet,,,,,,,
471,Missed,3.92824,Singlet,,,,,,,
471,Missed,5.35159,Doublet,,,,,,,
471,Spurious,,,0.673831,Singlet,,,,,
471,Spurious,,,1.0823633333333333,Triplet,,,,,
471,Spurious,,,1.149905,Doublet,,,,,
471,Spurious,,,1.2860150000000001,Quartet,,,,,
471,Spurious,,,1.36719,Singlet,,,,,
471,Spurious,,,1.4087,Singlet,,,,,
471,Spurious,,,1.44044,Singlet,,,,,
471,Spurious,,,2.39259,Singlet,,,,,
471,Spurious,,,2.94679,Singlet,,,,,
471,Spurious,,,3.80129,Singlet,,,,,
471,Spurious,,,3.83547,Singlet,,,,,
471,Spurious,,,3.90139,Singlet,,,,,
471,Spurious,,,4.25783,Singlet,,,,,
471,Spurious,,,4.34572,Singlet,,,,,
471,Spurious,,,4.96096,Singlet,,,,,
471,Spurious,,,7.33036,Doublet,,,,,
471,Spurious,,,7.38407,Doublet,,,,,
471,Spurious,,,7.44388,Singlet,,,,,
472,Matched,0.8483925,Doublet,0.8972212857142859,Multiplet,0.04882878571428595,0.006302936468273401,0.002029424998909235,0.004273511469364166,67.80191250340864
472,Matched,0.972092,Multiplet,1.00831,Singlet,0.03621800000000008,0.014728630892932415,0.0037815766409039497,0.010947054252028465,74.32499552474661
