Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm
464,Matched,7.89677,Quartet,7.897499999999999,Multiplet,0.0007299999999990092
464,Matched,7.9675650000000005,Doublet,7.96635,Singlet,0.0012150000000001882
464,Missed,7.367386666666667,Triplet,,,
465,Matched,0.742191,Singlet,0.74646375,Quartet,0.004272749999999936
465,Matched,0.872807,Multiplet,0.8844038750000001,Multiplet,0.011596875000000062
465,Missed,1.1466566666666667,Triplet,,,
465,Missed,1.3347229999999999,Multiplet,,,
465,Missed,1.6912814545454549,Multiplet,,,
465,Missed,2.248546,Multiplet,,,
465,Missed,2.3891739999999997,Multiplet,,,
465,Missed,3.176285,Doublet,,,
465,Missed,3.536395,Quartet,,,
465,Missed,3.601095,Doublet,,,
465,Missed,3.780535,Doublet,,,
465,Missed,3.912375,Doublet,,,
465,Spurious,,,1.6148622222222224,Multiplet,
465,Spurious,,,1.7692149999999998,Multiplet,
466,Matched,1.32325,Singlet,1.32081,Singlet,0.0024399999999999977
466,Matched,3.83547,Singlet,3.83547,Singlet,0.0
466,Matched,3.87209,Singlet,3.8737166666666667,Triplet,0.0016266666666666652
466,Matched,3.9764599999999994,Quartet,3.9762566666666666,Triplet,0.00020333333333288905
466,Matched,7.03617,Singlet,7.03373,Singlet,0.0024399999999999977
466,Missed,2.86867,Singlet,,,
466,Missed,3.573423333333333,Triplet,,,
466,Missed,4.03566,Singlet,,,
466,Missed,7.21927,Singlet,,,
467,Matched,0.9692435,Doublet,0.9668019999999999,Doublet,0.0024415000000000964
467,Matched,1.4087,Singlet,1.405035,Doublet,0.0036650000000000293
467,Matched,2.096365,Multiplet,2.12037,Doublet,0.024004999999999832
467,Matched,3.98928,Singlet,3.99172,Singlet,0.0024399999999999977
467,Matched,6.08401,Singlet,6.08401,Singlet,0.0
467,Missed,1.1877550000000001,Doublet,,,
467,Missed,1.700445,Doublet,,,
467,Missed,1.8131599999999999,Triplet,,,
467,Missed,1.923348,Multiplet,,,
467,Missed,2.193372,Multiplet,,,
467,Missed,4.27818,Triplet,,,
467,Missed,4.860865,Doublet,,,
467,Missed,5.036645,Doublet,,,
467,Missed,6.342805,Doublet,,,
467,Missed,7.204625,Doublet,,,
468,Matched,4.637475,Doublet,4.64846,Multiplet,0.0109849999999998
468,Matched,6.890905,Doublet,6.88724,Singlet,0.0036649999999998073
468,Matched,7.14847,Singlet,7.14847,Singlet,0.0
468,Matched,7.755165,Doublet,7.755165,Doublet,0.0
468,Matched,8.22758,Singlet,8.23124,Doublet,0.0036599999999999966
468,Matched,9.25542,Singlet,9.254195,Doublet,0.001225000000001586
468,Missed,1.9759233333333335,Triplet,,,
468,Missed,2.1158966666666665,Triplet,,,
468,Missed,2.314465,Doublet,,,
468,Missed,2.382215,Quartet,,,
468,Missed,4.386008333333333,Multiplet,,,
468,Missed,6.76761,Triplet,,,
468,Missed,7.686805,Doublet,,,
469,Matched,1.34522,Singlet,1.364345,Multiplet,0.019124999999999837
469,Missed,1.41114,Singlet,,,
469,Missed,4.04543,Doublet,,,
469,Missed,4.61916,Singlet,,,
469,Missed,5.43216,Singlet,,,
469,Missed,6.05716,Singlet,,,
469,Missed,6.78958,Singlet,,,
469,Missed,7.346230000000001,Triplet,,,
470,Matched,3.4448400000000006,Triplet,3.44728,Singlet,0.0024399999999995536
470,Matched,6.49906,Singlet,6.499055,Doublet,4.999999999810711e-06
470,Matched,7.55863,Singlet,7.55863,Doublet,0.0
470,Matched,7.7393,Singlet,7.74174,Singlet,0.0024399999999999977
470,Matched,7.9285049999999995,Doublet,7.935307142857143,Multiplet,0.006802142857143423
470,Missed,3.0371249999999996,Quartet,,,
470,Missed,3.2647874999999997,Quartet,,,
470,Spurious,,,3.37648,Singlet,
471,Matched,0.9448289999999999,Quartet,0.950627375,Multiplet,0.005798375000000133
471,Matched,1.04004,Singlet,1.0433000000000001,Triplet,0.0032600000000000406
471,Matched,1.5226316666666666,Multiplet,1.55518,Singlet,0.0325483333333334
471,Matched,3.624285,Quartet,3.6426,Singlet,0.01831499999999986
471,Missed,1.21338,Singlet,,,
471,Missed,1.33985,Multiplet,,,
471,Missed,1.8186350000000002,Multiplet,,,
471,Missed,2.0568950000000004,Quartet,,,
471,Missed,2.3193475,Quartet,,,
471,Missed,2.556165,Doublet,,,
471,Missed,3.3891760000000004,Multiplet,,,
471,Missed,3.68166,Doublet,,,
471,Missed,3.88918,Doublet,,,
471,Missed,3.92824,Singlet,,,
471,Missed,5.35159,Doublet,,,
471,Spurious,,,1.75538,Singlet,
472,Matched,0.8483925,Doublet,0.8647503333333333,Multiplet,0.016357833333333294
472,Matched,0.972092,Multiplet,0.9873098,Multiplet,0.015217800000000059
472,Matched,1.5177074999999998,Multiplet,1.48927,Singlet,0.02843749999999967
472,Missed,0.793461,Singlet,,,
472,Missed,1.7590414285714289,Multiplet,,,
472,Missed,1.9267227272727276,Multiplet,,,
472,Missed,2.0414316666666665,Multiplet,,,
472,Missed,2.2448833333333336,Multiplet,,,
472,Missed,2.5225950000000004,Quartet,,,
472,Missed,3.386246,Multiplet,,,
472,Missed,3.4900075,Quartet,,,
472,Missed,3.5528750000000002,Quartet,,,
472,Missed,4.398215,Quartet,,,
472,Missed,5.344265,Doublet,,,
472,Spurious,,,1.39893,Singlet,
472,Spurious,,,1.44898,Doublet,
472,Spurious,,,1.56495,Singlet,
472,Spurious,,,1.7563559999999998,Multiplet,
472,Spurious,,,1.91407,Triplet,
472,Spurious,,,2.246105,Doublet,
473,Matched,0.8870486666666667,Triplet,0.88867625,Quartet,0.001627583333333238
473,Matched,1.27686,Quartet,1.282232,Multiplet,0.005371999999999932
473,Matched,2.31202,Triplet,2.32179,Triplet,0.009770000000000056
473,Matched,5.99124,Singlet,5.99124,Singlet,0.0
473,Matched,7.17777,Singlet,7.17777,Singlet,0.0
473,Matched,7.316929999999999,Triplet,7.33402,Singlet,0.017090000000000494
473,Matched,7.400426,Multiplet,7.4052283333333335,Multiplet,0.004802333333333131
473,Missed,1.577155,Quartet,,,
474,Matched,0.9692435,Doublet,0.9733123333333333,Triplet,0.004068833333333299
474,Matched,1.36719,Singlet,1.370855,Doublet,0.0036650000000000293
474,Matched,2.08314,Multiplet,2.11329,Multiplet,0.0301499999999999
474,Matched,3.98928,Singlet,3.99172,Singlet,0.0024399999999999977
474,Missed,1.07667,Singlet,,,
474,Missed,1.699225,Doublet,,,
474,Missed,1.8277075,Multiplet,,,
474,Missed,1.97633,Doublet,,,
474,Missed,2.174085,Doublet,,,
474,Missed,2.2339,Singlet,,,
474,Missed,2.37794,Singlet,,,
474,Missed,2.5122166666666668,Triplet,,,
474,Missed,4.3603724999999995,Quartet,,,
474,Missed,4.860865,Doublet,,,
474,Missed,5.036645,Doublet,,,
474,Missed,5.70071,Singlet,,,
475,Matched,6.785925,Quartet,6.775423999999999,Multiplet,0.010501000000000538
475,Matched,6.99711,Singlet,7.001498,Multiplet,0.004387999999999614
475,Matched,7.2986249999999995,Doublet,7.276403999999999,Multiplet,0.022221000000000046
476,Matched,1.3956766666666667,Triplet,1.3956766666666667,Triplet,0.0
476,Matched,3.95754,Singlet,3.9551,Singlet,0.0024399999999999977
476,Matched,6.15726,Singlet,6.157256666666666,Triplet,3.33333333379926e-06
476,Matched,8.81352,Singlet,8.82084,Singlet,0.007319999999999993
476,Missed,4.3084925,Quartet,,,
476,Missed,7.52933,Singlet,,,
476,Missed,7.75883,Singlet,,,
476,Missed,8.03227,Triplet,,,
476,Missed,9.28471,Singlet,,,
477,Matched,0.815434,Singlet,0.8292683333333333,Triplet,0.013834333333333282
477,Matched,1.15723,Singlet,1.1580466666666667,Triplet,0.0008166666666666877
477,Matched,1.23261,Multiplet,1.2085,Singlet,0.024110000000000076
477,Matched,1.6461267857142856,Multiplet,1.60889,Singlet,0.03723678571428568
477,Matched,2.368989333333333,Multiplet,2.330335,Doublet,0.038654333333333124
477,Matched,2.9280733333333333,Triplet,2.92482,Singlet,0.0032533333333333303
477,Matched,5.72024,Singlet,5.72024,Singlet,0.0
477,Matched,7.23789,Multiplet,7.232946,Multiplet,0.0049440000000000595
477,Missed,0.9877986,Multiplet,,,
477,Missed,1.4069542857142854,Multiplet,,,
477,Missed,2.01478,Multiplet,,,
477,Missed,2.641615,Multiplet,,,
477,Missed,4.66067,Singlet,,,
477,Spurious,,,1.0962,Singlet,
477,Spurious,,,1.4795,Singlet,
477,Spurious,,,1.77125,Doublet,
477,Spurious,,,2.39625,Doublet,
477,Spurious,,,2.648123333333333,Triplet,
477,Spurious,,,7.17777,Singlet,
478,Matched,3.37648,Singlet,3.37648,Singlet,0.0
478,Matched,7.3975,Singlet,7.39262,Singlet,0.0048799999999999955
478,Matched,7.586705,Doublet,7.58549,Singlet,0.0012150000000001882
478,Matched,8.64262,Singlet,8.64018,Singlet,0.0024399999999999977
478,Matched,9.75103,Singlet,9.75469,Doublet,0.0036599999999999966
478,Missed,3.6102475000000003,Quartet,,,
478,Missed,3.8311975,Quartet,,,
478,Missed,4.1467475,Quartet,,,
478,Missed,4.4128625,Quartet,,,
478,Missed,4.4905800000000005,Triplet,,,
478,Missed,7.1484749999999995,Doublet,,,
478,Missed,7.31327,Doublet,,,
478,Missed,7.978556666666667,Triplet,,,
479,Matched,7.56596,Singlet,7.5626999999999995,Triplet,0.0032600000000000406
480,Matched,1.219246,Multiplet,1.24187,Triplet,0.022623999999999977
480,Matched,1.42335,Singlet,1.4168366666666667,Triplet,0.006513333333333149
480,Matched,2.97853,Singlet,2.97121,Singlet,0.007319999999999993
480,Matched,3.172866,Multiplet,3.204365,Doublet,0.031499000000000166
480,Missed,2.61964,Triplet,,,
480,Missed,4.11379,Doublet,,,
480,Missed,6.97269,Singlet,,,
480,Missed,7.06058,Singlet,,,
481,Matched,0.993657,Singlet,0.9960979999999999,Doublet,0.0024409999999999155
481,Matched,1.26954,Singlet,1.29212,Quartet,0.022580000000000044
481,Matched,1.50147,Singlet,1.49781,Doublet,0.0036599999999999966
481,Matched,6.10599,Singlet,6.10599,Singlet,0.0
481,Missed,1.32325,Singlet,,,
481,Missed,1.6504,Singlet,,,
481,Missed,1.9274983333333333,Multiplet,,,
481,Missed,2.043465,Quartet,,,
481,Missed,2.29298,Multiplet,,,
481,Missed,2.385266666666667,Triplet,,,
481,Missed,2.43898,Singlet,,,
481,Missed,2.66115,Singlet,,,
481,Missed,3.308123333333333,Triplet,,,
481,Missed,4.2956775,Quartet,,,
481,Missed,4.4891575,Quartet,,,
481,Missed,4.865745,Doublet,,,
481,Missed,6.268345,Doublet,,,
481,Missed,7.2412475,Quartet,,,
482,Matched,6.72855,Doublet,6.76083,Multiplet,0.032280000000000086
482,Matched,7.091506666666667,Triplet,7.12406,Singlet,0.032553333333333434
482,Matched,8.320355,Doublet,8.316934,Multiplet,0.0034209999999994523
482,Missed,6.826206666666667,Triplet,,,
482,Missed,6.981235,Quartet,,,
482,Spurious,,,7.0312850000000005,Doublet,
482,Spurious,,,7.08744,Singlet,
483,Matched,3.84035,Doublet,3.83913,Doublet,0.0012199999999999989
483,Matched,5.90823,Singlet,5.90579,Singlet,0.0024399999999999977
483,Missed,3.330095,Doublet,,,
483,Missed,6.20609,Singlet,,,
483,Missed,6.28909,Singlet,,,
483,Missed,6.9141,Singlet,,,
484,Matched,0.9094285,Doublet,0.88501425,Quartet,0.02441424999999997
484,Matched,1.148685,Doublet,1.1336316666666668,Multiplet,0.015053333333333141
484,Missed,0.8374066666666667,Triplet,,,
484,Missed,1.076665,Doublet,,,
484,Missed,1.33301,Singlet,,,
484,Missed,1.4495925,Quartet,,,
484,Missed,1.5838675,Quartet,,,
484,Missed,1.7545666666666666,Triplet,,,
484,Missed,1.8774499999999998,Triplet,,,
484,Missed,2.063,Singlet,,,
484,Missed,2.3755,Singlet,,,
484,Missed,2.5164950000000004,Quartet,,,
484,Missed,2.760635,Quartet,,,
484,Missed,3.0298,Doublet,,,
484,Missed,5.33938,Singlet,,,
484,Missed,5.52371,Doublet,,,
484,Missed,5.79349,Singlet,,,
484,Missed,6.00589,Doublet,,,
485,Matched,1.14991,Singlet,1.131842,Multiplet,0.018067999999999973
485,Matched,6.40628,Singlet,6.40628,Singlet,0.0
485,Matched,6.9916125,Quartet,6.995361428571429,Multiplet,0.0037489285714293885
485,Matched,7.10941,Triplet,7.11185,Singlet,0.0024399999999999977
485,Matched,7.335486,Multiplet,7.3425650000000005,Quartet,0.0070790000000000575
485,Missed,1.1108449999999999,Doublet,,,
485,Missed,2.1936150000000003,Doublet,,,
485,Missed,2.32301,Doublet,,,
485,Missed,5.91881,Triplet,,,
486,Matched,2.2717374999999995,Quartet,2.3144633333333333,Triplet,0.042725833333333796
486,Matched,3.158585,Quartet,3.1551266666666664,Multiplet,0.003458333333333563
486,Matched,3.4131033333333334,Triplet,3.4114733333333334,Triplet,0.0016300000000000203
486,Matched,4.440126666666667,Triplet,4.4299550000000005,Multiplet,0.010171666666666468
486,Missed,2.530531666666667,Multiplet,,,
486,Spurious,,,2.6009233333333337,Triplet,
487,Matched,3.9392300000000002,Doublet,3.9459424999999997,Quartet,0.006712499999999455
487,Matched,7.37308,Singlet,7.373085,Doublet,4.999999999810711e-06
487,Matched,7.8223,Singlet,7.8223,Singlet,0.0
487,Spurious,,,4.01125,Singlet,
488,Matched,3.919695,Doublet,3.922314285714286,Multiplet,0.002619285714286157
488,Matched,7.467891666666667,Multiplet,7.472135714285715,Multiplet,0.004244047619048175
488,Matched,7.61723,Singlet,7.61723,Singlet,0.0
488,Matched,7.7698149999999995,Doublet,7.7722549999999995,Doublet,0.0024399999999999977
489,Matched,6.7944700000000005,Doublet,6.7956875,Quartet,0.0012174999999992053
489,Matched,7.83451,Singlet,7.83451,Singlet,0.0
490,Matched,0.889897,Doublet,0.8947799999999999,Doublet,0.00488299999999986
490,Matched,1.00831,Singlet,1.00831,Singlet,0.0
490,Matched,1.35743,Singlet,1.35987,Singlet,0.0024399999999999977
490,Matched,2.0977875,Quartet,2.12037,Doublet,0.02258249999999995
490,Matched,6.08401,Singlet,6.08401,Singlet,0.0
490,Missed,1.522225,Doublet,,,
490,Missed,1.87501,Quartet,,,
490,Missed,2.2892333333333332,Triplet,,,
490,Missed,2.353038,Multiplet,,,
490,Missed,2.5341933333333335,Triplet,,,
490,Missed,2.688,Singlet,,,
490,Missed,4.21877,Singlet,,,
490,Missed,4.88528,Singlet,,,
490,Missed,4.91702,Singlet,,,
490,Missed,5.04397,Doublet,,,
490,Missed,6.322055,Doublet,,,
490,Missed,7.210730000000001,Quartet,,,
491,Matched,7.12894,Singlet,7.13138,Singlet,0.0024399999999999977
491,Matched,7.565143333333332,Triplet,7.574744,Multiplet,0.009600666666667479
491,Matched,7.750285,Doublet,7.716105,Doublet,0.0341800000000001
491,Matched,7.7991150000000005,Doublet,7.788936666666667,Triplet,0.010178333333333178
491,Spurious,,,7.16312,Singlet,
491,Spurious,,,7.6392,Singlet,
492,Matched,7.568398333333332,Multiplet,7.564125000000001,Multiplet,0.004273333333331131
492,Matched,7.869915,Doublet,7.851114,Multiplet,0.018800999999999846
492,Matched,8.05424,Triplet,8.046645555555557,Multiplet,0.007594444444443127
492,Matched,8.341513333333333,Triplet,8.323405000000001,Quartet,0.018108333333332283
492,Matched,8.84282,Singlet,8.841351999999999,Multiplet,0.001468000000000913
492,Spurious,,,7.50492,Singlet,
492,Spurious,,,7.641640000000001,Doublet,
493,Matched,0.8870486666666667,Triplet,0.8870486666666667,Triplet,0.0
493,Matched,1.2611657142857144,Multiplet,1.2634325,Quartet,0.002266785714285513
493,Missed,1.5975033333333333,Triplet,,,
493,Missed,2.27296,Triplet,,,
493,Missed,4.1357625,Quartet,,,
494,Matched,7.638386666666666,Triplet,7.647498000000001,Multiplet,0.009111333333334137
494,Matched,8.094525,Quartet,8.090162857142857,Multiplet,0.004362142857143425
494,Matched,8.681685,Doublet,8.67497,Quartet,0.0067149999999998045
495,Matched,2.19239,Singlet,2.1842566666666667,Triplet,0.008133333333333326
495,Matched,4.66799,Singlet,4.66677,Doublet,0.0012199999999999989
495,Matched,7.21927,Singlet,7.21195,Singlet,0.007319999999999993
495,Missed,6.8469549999999995,Doublet,,,
495,Missed,7.162310000000001,Triplet,,,
496,Matched,0.903325,Triplet,0.893559,Doublet,0.009766000000000052
496,Matched,1.6675796296296295,Multiplet,1.66749,Singlet,8.962962962955068e-05
496,Matched,1.8595483333333334,Multiplet,1.81153,Singlet,0.048018333333333274
496,Matched,2.58302,Singlet,2.58546,Singlet,0.0024399999999999977
496,Matched,3.18117,Singlet,3.17873,Singlet,0.0024399999999999977
496,Matched,5.69095,Singlet,5.69095,Singlet,0.0
496,Missed,1.14084,Multiplet,,,
496,Missed,1.2942233333333333,Multiplet,,,
496,Missed,1.4609076923076922,Multiplet,,,
496,Missed,1.9991714285714288,Multiplet,,,
496,Missed,2.2576613333333335,Multiplet,,,
496,Missed,2.46095,Quartet,,,
496,Spurious,,,1.450205,Doublet,
496,Spurious,,,1.49903,Singlet,
496,Spurious,,,1.58741,Multiplet,
496,Spurious,,,1.69923,Singlet,
496,Spurious,,,1.7610766666666666,Triplet,
496,Spurious,,,2.2754025,Multiplet,
497,Matched,1.0880566666666667,Triplet,1.0766666666666664,Multiplet,0.011390000000000233
497,Matched,1.4270100000000001,Doublet,1.4087,Singlet,0.01831000000000005
497,Matched,3.309098,Multiplet,3.264175,Doublet,0.04492300000000027
497,Missed,5.588405,Doublet,,,
497,Missed,7.444696666666666,Triplet,,,
497,Missed,7.536655,Doublet,,,
497,Missed,7.990763333333334,Triplet,,,
498,Matched,1.781625,Quartet,1.8090950000000001,Doublet,0.027470000000000105
498,Matched,3.2745499999999996,Quartet,3.25162,Multiplet,0.022929999999999673
498,Matched,3.75002,Singlet,3.74758,Doublet,0.0024399999999999977
498,Matched,6.57474,Singlet,6.5698550000000004,Doublet,0.004884999999999806
498,Missed,1.870125,Quartet,,,
499,Missed,3.83913,Doublet,,,
499,Missed,6.646765,Doublet,,,
499,Spurious,,,3.77443,Singlet,
499,Spurious,,,3.867557142857143,Multiplet,
500,Matched,2.0819175000000003,Quartet,2.06544,Multiplet,0.016477500000000145
500,Missed,3.43752,Singlet,,,
500,Missed,5.27346,Singlet,,,
500,Missed,5.37844,Singlet,,,
501,Matched,2.17042,Singlet,2.174085,Doublet,0.0036649999999998073
501,Matched,2.5879,Singlet,2.58546,Singlet,0.0024399999999999977
501,Matched,6.53812,Singlet,6.5344549999999995,Doublet,0.0036650000000006955
501,Matched,8.41557,Singlet,8.41679,Doublet,0.0012199999999999989
501,Missed,7.353555,Doublet,,,
501,Missed,7.496783333333333,Triplet,,,
502,Matched,0.9643605,Doublet,0.939946,Singlet,0.024414500000000006
502,Matched,2.07032,Singlet,2.071136666666667,Triplet,0.0008166666666666877
502,Missed,1.29395,Doublet,,,
502,Missed,1.4559,Triplet,,,
502,Missed,1.6748100000000001,Triplet,,,
502,Missed,1.8890475,Quartet,,,
502,Missed,2.41945,Singlet,,,
502,Missed,2.73927,Singlet,,,
502,Missed,2.7913533333333334,Triplet,,,
502,Missed,4.704615,Doublet,,,
502,Missed,5.340605,Doublet,,,
502,Missed,6.14505,Quartet,,,
502,Missed,6.318395,Doublet,,,
502,Spurious,,,0.986333,Singlet,
502,Spurious,,,1.276862,Multiplet,
502,Spurious,,,1.45264,Singlet,
