Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm
471,Matched,3.88918,Doublet,3.89162,Singlet,0.0024399999999999977
471,Matched,5.35159,Doublet,5.34182,Singlet,0.009769999999999612
471,Missed,1.21338,Singlet,,,
471,Missed,1.33985,Multiplet,,,
471,Missed,1.8186350000000002,Multiplet,,,
471,Missed,2.3193475,Quartet,,,
471,Missed,3.92824,Singlet,,,
471,Spurious,,,1.74317,Singlet,
472,Matched,0.793461,Singlet,0.797123,Doublet,0.003662000000000054
472,Matched,0.8483925,Doublet,0.8410685,Doublet,0.007323999999999997
472,Matched,0.972092,Multiplet,0.991825,Quartet,0.019733
472,Matched,1.5177074999999998,Multiplet,1.4941499999999999,Doublet,0.023557499999999898
472,Matched,1.7590414285714289,Multiplet,1.74561,Singlet,0.01343142857142876
472,Matched,1.9267227272727276,Multiplet,1.90919,Singlet,0.0175327272727277
472,Matched,2.2448833333333336,Multiplet,2.21681,Singlet,0.028073333333333395
472,Matched,3.5528750000000002,Quartet,3.5400549999999997,Doublet,0.012820000000000498
472,Matched,4.398215,Quartet,4.39211,Singlet,0.006105000000000693
472,Matched,5.344265,Doublet,5.33694,Singlet,0.007324999999999804
472,Missed,2.0414316666666665,Multiplet,,,
472,Missed,2.5225950000000004,Quartet,,,
472,Missed,3.386246,Multiplet,,,
472,Missed,3.4900075,Quartet,,,
472,Spurious,,,0.927739,Singlet,
472,Spurious,,,1.56739,Singlet,
472,Spurious,,,1.63087,Singlet,
472,Spurious,,,1.70167,Singlet,
472,Spurious,,,1.83595,Singlet,
472,Spurious,,,2.53663,Singlet,
472,Spurious,,,3.415545,Doublet,
473,Matched,0.8870486666666667,Triplet,0.8870486666666667,Triplet,0.0
473,Matched,1.27686,Quartet,1.267095,Doublet,0.009765000000000024
473,Matched,1.577155,Quartet,1.58936,Singlet,0.012205000000000021
473,Matched,2.31202,Triplet,2.31202,Triplet,0.0
473,Matched,5.99124,Singlet,5.99124,Singlet,0.0
473,Matched,7.17777,Singlet,7.17777,Singlet,0.0
473,Matched,7.316929999999999,Triplet,7.3267,Singlet,0.0097700000000005
473,Matched,7.400426,Multiplet,7.3950575,Quartet,0.005368500000000331
474,Matched,0.9692435,Doublet,0.969243,Singlet,5.00000000069889e-07
474,Matched,1.07667,Singlet,1.0962,Singlet,0.019530000000000047
474,Matched,1.36719,Singlet,1.36719,Singlet,0.0
474,Matched,1.8277075,Multiplet,1.87501,Singlet,0.047302500000000025
474,Matched,1.97633,Doublet,1.9922,Singlet,0.01587000000000005
474,Matched,2.08314,Multiplet,2.1128039999999997,Multiplet,0.02966399999999947
474,Matched,2.174085,Doublet,2.20216,Singlet,0.028075000000000294
474,Matched,2.37794,Singlet,2.38771,Singlet,0.009770000000000056
474,Matched,3.98928,Singlet,3.98928,Singlet,0.0
474,Matched,4.860865,Doublet,4.88284,Singlet,0.02197499999999941
474,Matched,5.036645,Doublet,5.01223,Singlet,0.024415000000000298
474,Matched,5.70071,Singlet,5.70071,Singlet,0.0
474,Missed,1.699225,Doublet,,,
474,Missed,2.2339,Singlet,,,
474,Missed,2.5122166666666668,Triplet,,,
474,Missed,4.3603724999999995,Quartet,,,
474,Spurious,,,4.35549,Singlet,
474,Spurious,,,4.84622,Singlet,
475,Matched,6.785925,Quartet,6.7863299999999995,Triplet,0.00040499999999976666
475,Matched,6.99711,Singlet,6.99466,Singlet,0.0024500000000005073
475,Matched,7.2986249999999995,Doublet,7.3010649999999995,Doublet,0.0024399999999999977
476,Matched,1.3956766666666667,Triplet,1.3956766666666667,Triplet,0.0
476,Matched,3.95754,Singlet,3.95754,Singlet,0.0
476,Matched,4.3084925,Quartet,4.310325000000001,Doublet,0.0018325000000007918
476,Matched,6.15726,Singlet,6.15726,Singlet,0.0
476,Matched,8.03227,Triplet,8.0225,Singlet,0.009769999999999612
476,Matched,8.81352,Singlet,8.81352,Singlet,0.0
476,Matched,9.28471,Singlet,9.28471,Singlet,0.0
476,Missed,7.52933,Singlet,,,
476,Missed,7.75883,Singlet,,,
477,Matched,0.815434,Singlet,0.815434,Singlet,0.0
477,Matched,0.9877986,Multiplet,0.991216,Singlet,0.003417400000000015
477,Matched,1.15723,Singlet,1.15357,Doublet,0.0036599999999999966
477,Matched,1.23261,Multiplet,1.23292,Singlet,0.00031000000000003247
477,Matched,1.6461267857142856,Multiplet,1.61134,Singlet,0.03478678571428562
477,Matched,2.368989333333333,Multiplet,2.36818,Singlet,0.0008093333333327735
477,Matched,2.641615,Multiplet,2.637955,Doublet,0.0036599999999999966
477,Matched,2.9280733333333333,Triplet,2.9297,Singlet,0.0016266666666666652
477,Matched,4.66067,Singlet,4.65578,Singlet,0.004889999999999617
477,Matched,5.72024,Singlet,5.72024,Singlet,0.0
477,Matched,7.23789,Multiplet,7.242465,Doublet,0.004574999999999996
477,Missed,1.4069542857142854,Multiplet,,,
477,Missed,2.01478,Multiplet,,,
477,Spurious,,,0.854496,Singlet,
477,Spurious,,,1.54298,Singlet,
477,Spurious,,,1.70167,Singlet,
477,Spurious,,,2.29005,Singlet,
477,Spurious,,,2.41945,Singlet,
477,Spurious,,,7.20218,Singlet,
478,Matched,3.37648,Singlet,3.37648,Singlet,0.0
478,Matched,3.6102475000000003,Quartet,3.60353,Singlet,0.006717500000000154
478,Matched,4.4128625,Quartet,4.42385,Singlet,0.010987499999999706
478,Matched,4.4905800000000005,Triplet,4.48244,Singlet,0.008140000000000036
478,Matched,7.31327,Doublet,7.30228,Singlet,0.0109900000000005
478,Matched,7.3975,Singlet,7.3975,Singlet,0.0
478,Matched,7.586705,Doublet,7.5806,Singlet,0.006105000000000693
478,Matched,7.978556666666667,Triplet,7.97856,Singlet,3.3333333329110815e-06
478,Matched,8.64262,Singlet,8.64262,Singlet,0.0
478,Matched,9.75103,Singlet,9.75103,Singlet,0.0
478,Missed,3.8311975,Quartet,,,
478,Missed,4.1467475,Quartet,,,
478,Missed,7.1484749999999995,Doublet,,,
479,Matched,7.56596,Singlet,7.56596,Singlet,0.0
480,Matched,1.219246,Multiplet,1.1914150000000001,Doublet,0.02783099999999994
480,Missed,1.42335,Singlet,,,
480,Missed,2.61964,Triplet,,,
480,Missed,2.97853,Singlet,,,
480,Missed,3.172866,Multiplet,,,
480,Missed,4.11379,Doublet,,,
480,Missed,6.97269,Singlet,,,
480,Missed,7.06058,Singlet,,,
480,Spurious,,,1.235355,Doublet,
480,Spurious,,,1.42335,Singlet,
480,Spurious,,,2.624525,Doublet,
480,Spurious,,,2.97853,Singlet,
480,Spurious,,,3.20802,Singlet,
480,Spurious,,,4.11379,Doublet,
481,Matched,0.993657,Singlet,0.993657,Singlet,0.0
481,Matched,1.32325,Singlet,1.2972066666666666,Triplet,0.02604333333333342
481,Matched,1.50147,Singlet,1.50147,Singlet,0.0
481,Matched,1.9274983333333333,Multiplet,1.91895,Singlet,0.00854833333333338
481,Matched,2.29298,Multiplet,2.27296,Doublet,0.02002000000000015
481,Matched,3.308123333333333,Triplet,3.30568,Singlet,0.002443333333332909
481,Matched,4.2956775,Quartet,4.31887,Singlet,0.023192500000000393
481,Matched,4.4891575,Quartet,4.44338,Singlet,0.045777499999999804
481,Matched,4.865745,Doublet,4.87063,Singlet,0.004884999999999806
481,Matched,6.10599,Singlet,6.10599,Singlet,0.0
481,Matched,6.268345,Doublet,6.268345,Doublet,0.0
481,Matched,7.2412475,Quartet,7.23148,Singlet,0.009767499999999707
481,Missed,1.26954,Singlet,,,
481,Missed,1.6504,Singlet,,,
481,Missed,2.043465,Quartet,,,
481,Missed,2.385266666666667,Triplet,,,
481,Missed,2.43898,Singlet,,,
481,Missed,2.66115,Singlet,,,
482,Matched,6.72855,Doublet,6.74808,Doublet,0.019529999999999603
482,Matched,6.826206666666667,Triplet,6.81461,Quartet,0.0115966666666667
482,Matched,6.981235,Quartet,7.01664,Singlet,0.03540499999999991
482,Matched,7.091506666666667,Triplet,7.090693333333333,Triplet,0.0008133333333333326
482,Matched,8.320355,Doublet,8.321575,Doublet,0.0012199999999999989
482,Spurious,,,6.69193,Singlet,
483,Matched,3.330095,Doublet,3.32521,Singlet,0.004884999999999806
483,Matched,3.84035,Doublet,3.83791,Singlet,0.0024399999999999977
483,Matched,5.90823,Singlet,5.90823,Singlet,0.0
483,Matched,6.20609,Singlet,6.20609,Singlet,0.0
483,Matched,6.28909,Singlet,6.28909,Singlet,0.0
483,Matched,6.9141,Singlet,6.9141,Singlet,0.0
484,Matched,0.8374066666666667,Triplet,0.831303,Doublet,0.006103666666666729
484,Matched,0.9094285,Doublet,0.898442,Singlet,0.01098650000000001
484,Matched,1.076665,Doublet,1.076665,Doublet,0.0
484,Matched,1.148685,Doublet,1.147954,Multiplet,0.0007310000000000372
484,Matched,1.4495925,Quartet,1.41602,Singlet,0.033572500000000005
484,Matched,1.5838675,Quartet,1.5796,Singlet,0.004267500000000091
484,Matched,1.8774499999999998,Triplet,1.84815,Singlet,0.02929999999999988
484,Matched,2.063,Singlet,2.04347,Singlet,0.019530000000000047
484,Matched,2.3755,Singlet,2.38527,Singlet,0.009769999999999612
484,Matched,2.5164950000000004,Quartet,2.53663,Singlet,0.020134999999999792
484,Matched,2.760635,Quartet,2.72951,Singlet,0.03112500000000029
484,Matched,3.0298,Doublet,3.0298,Doublet,0.0
484,Matched,5.79349,Singlet,5.80569,Singlet,0.012199999999999989
484,Missed,1.33301,Singlet,,,
484,Missed,1.7545666666666666,Triplet,,,
484,Missed,5.33938,Singlet,,,
484,Missed,5.52371,Doublet,,,
484,Missed,6.00589,Doublet,,,
485,Matched,1.1108449999999999,Doublet,1.1295633333333335,Triplet,0.018718333333333614
485,Matched,2.1936150000000003,Doublet,2.19728,Singlet,0.0036649999999998073
485,Matched,6.40628,Singlet,6.40628,Singlet,0.0
485,Matched,6.9916125,Quartet,7.014195,Doublet,0.022582500000000394
485,Matched,7.10941,Triplet,7.106965,Doublet,0.0024449999999998084
485,Matched,7.335486,Multiplet,7.3401250000000005,Doublet,0.00463900000000006
485,Missed,1.14991,Singlet,,,
485,Missed,2.32301,Doublet,,,
485,Missed,5.91881,Triplet,,,
485,Spurious,,,5.91067,Singlet,
485,Spurious,,,6.97269,Singlet,
486,Matched,2.2717374999999995,Quartet,2.280285,Doublet,0.008547500000000596
486,Matched,2.530531666666667,Multiplet,2.519545,Doublet,0.010986666666667144
486,Matched,3.158585,Quartet,3.15675,Singlet,0.001834999999999809
486,Matched,3.4131033333333334,Triplet,3.4131,Singlet,3.3333333333551707e-06
486,Matched,4.440126666666667,Triplet,4.44094,Singlet,0.0008133333333333326
487,Matched,3.9392300000000002,Doublet,3.9392300000000002,Doublet,0.0
487,Matched,7.37308,Singlet,7.37308,Singlet,0.0
487,Matched,7.8223,Singlet,7.8223,Singlet,0.0
488,Matched,3.919695,Doublet,3.918475,Doublet,0.0012199999999999989
488,Matched,7.467891666666667,Multiplet,7.452023333333333,Triplet,0.015868333333333595
488,Matched,7.61723,Singlet,7.61723,Singlet,0.0
488,Matched,7.7698149999999995,Doublet,7.7722549999999995,Doublet,0.0024399999999999977
489,Matched,6.7944700000000005,Doublet,6.792840000000001,Triplet,0.0016299999999995762
489,Matched,7.83451,Singlet,7.83451,Singlet,0.0
490,Matched,0.889897,Doublet,0.8874555,Doublet,0.0024415000000000964
490,Matched,1.00831,Singlet,1.00831,Singlet,0.0
490,Matched,1.35743,Singlet,1.35743,Singlet,0.0
490,Matched,2.0977875,Quartet,2.11915,Singlet,0.02136249999999995
490,Matched,2.353038,Multiplet,2.33644,Singlet,0.016598000000000113
490,Matched,4.21877,Singlet,4.21877,Singlet,0.0
490,Matched,4.88528,Singlet,4.89016,Singlet,0.0048799999999999955
490,Matched,4.91702,Singlet,4.9219,Singlet,0.0048799999999999955
490,Matched,5.04397,Doublet,5.022,Singlet,0.0219699999999996
490,Matched,6.08401,Singlet,6.08401,Singlet,0.0
490,Matched,6.322055,Doublet,6.319615,Doublet,0.0024399999999999977
490,Matched,7.210730000000001,Quartet,7.20218,Singlet,0.008550000000000502
490,Missed,1.522225,Doublet,,,
490,Missed,1.87501,Quartet,,,
490,Missed,2.2892333333333332,Triplet,,,
490,Missed,2.5341933333333335,Triplet,,,
490,Missed,2.688,Singlet,,,
491,Matched,7.12894,Singlet,7.12894,Singlet,0.0
491,Matched,7.565143333333332,Triplet,7.576533333333333,Triplet,0.011390000000000455
491,Matched,7.750285,Doublet,7.72221,Singlet,0.028075000000000294
491,Matched,7.7991150000000005,Doublet,7.786294999999999,Quartet,0.012820000000001386
492,Matched,7.568398333333332,Multiplet,7.57328,Singlet,0.004881666666667783
492,Matched,7.869915,Doublet,7.871135,Doublet,0.0012199999999999989
492,Matched,8.05424,Triplet,8.046915,Doublet,0.007324999999999804
492,Matched,8.341513333333333,Triplet,8.339885,Doublet,0.0016283333333326766
492,Matched,8.84282,Singlet,8.84282,Singlet,0.0
493,Matched,0.8870486666666667,Triplet,0.8870486666666667,Triplet,0.0
493,Matched,1.2611657142857144,Multiplet,1.2630266666666667,Triplet,0.0018609523809522965
493,Matched,1.5975033333333333,Triplet,1.59913,Singlet,0.0016266666666666652
493,Matched,2.27296,Triplet,2.2721466666666665,Triplet,0.0008133333333333326
493,Matched,4.1357625,Quartet,4.134545,Doublet,0.0012175000000000935
494,Matched,7.638386666666666,Triplet,7.640826666666666,Triplet,0.0024399999999999977
494,Matched,8.094525,Quartet,8.092085,Doublet,0.0024399999999999977
494,Matched,8.681685,Doublet,8.67924,Singlet,0.0024449999999998084
495,Matched,2.19239,Singlet,2.19239,Singlet,0.0
495,Matched,4.66799,Singlet,4.66799,Singlet,0.0
495,Matched,6.8469549999999995,Doublet,6.8420749999999995,Doublet,0.0048799999999999955
495,Matched,7.162310000000001,Triplet,7.18509,Singlet,0.022779999999999134
495,Matched,7.21927,Singlet,7.22416,Singlet,0.004890000000000505
496,Matched,0.903325,Triplet,0.9008833333333334,Triplet,0.0024416666666666753
496,Matched,1.14084,Multiplet,1.1377,Singlet,0.0031400000000001427
496,Matched,1.2942233333333333,Multiplet,1.25733,Singlet,0.03689333333333322
496,Matched,2.2576613333333335,Multiplet,2.277845,Doublet,0.0201836666666666
